X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8361815.84415906,4865466.53318776,6521,2020100873,,1,0,0,0,0,0,0,0,0,4,0,,67,11,2020,4,39.996718,-75.115468,1605,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,1,,39 59:48.185,,0,75 06:55.684,8,0,0,0,67301,0,0,0,N,0,0,0,2,67508,0,,1,,1,N,N,Y,0,,0,0,0,,2,,,2,1,0,0,0,1,0,2,1,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8367970.70074941,4865366.70515732,6522,2020092502,,1,0,0,0,0,0,0,0,0,4,0,,67,11,2020,2,39.996031,-75.170758,1110,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 59:45.712,,0,75 10:14.729,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,1,0,1,,2,,,2,1,3,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8354206.37607051,4880241.64680903,6523,2020093919,,2,0,0,0,0,0,0,0,0,2,0,,67,11,2020,5,40.098322,-75.047111,1334,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,1,,40 05:53.958,,0,75 02:49.601,8,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,,1,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,1,0,2,0,2,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-8365607.72098155,4859350.41648633,6524,2020097683,,1,0,0,0,0,0,0,0,0,4,0,,67,11,2020,7,39.954615,-75.149531,1849,6,0,0,0,0,0,1,0,1,,0,0,0,,,2,,5,,39 57:16.613,,2,75 08:58.311,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,2,,1,,1,N,N,N,0,,0,0,1,,2,,,2,2,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8373914.60655965,4857329.58319225,6525,2020094293,,2,0,0,0,0,0,0,0,0,4,0,,67,11,2020,6,39.940698,-75.224153,0950,6,0,0,0,0,0,0,1,0,,0,0,0,,,0,,1,,39 56:26.512,,0,75 13:26.950,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,2,,,2,0,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-8372642.89208893,4853973.76264776,6526,2020098926,,2,0,0,0,0,0,0,0,0,2,0,,67,11,2020,7,39.917581,-75.212729,2244,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 55:03.293,,0,75 12:45.825,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,3,,1,N,N,N,0,,1,0,0,,0,,,2,1,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8355812.49389145,4873018.71545826,6527,2020099475,,0,0,0,0,0,0,0,0,0,7,0,,67,11,2020,1,40.048671,-75.061539,0547,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 02:55.214,,0,75 03:41.541,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,4,,1,N,N,N,0,,0,0,1,,0,,,1,0,2,0,0,0,0,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8362713.07971862,4867909.93667925,6528,2020067967,,1,0,0,0,0,0,0,0,0,5,0,,67,8,2020,7,40.013531,-75.123528,0046,6,0,0,1,0,1,0,0,0,,0,0,0,,,0,N,0,,40 00:48.710,,0,75 07:24.700,0,0,0,1,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,0,,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8359763.78010412,4866789.38139942,6529,2020095605,,2,0,0,0,0,0,0,0,0,4,0,,67,11,2020,7,40.005821,-75.097034,0504,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,N,1,,40 00:20.955,,0,75 05:49.322,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,2,1,2,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-8369319.11389562,4857387.95055511,6530,2020100082,,4,0,0,0,0,0,0,0,0,4,0,,67,11,2020,3,39.9411,-75.182871,1337,6,0,0,0,0,0,1,0,0,,0,0,0,,,4,,1,,39 56:27.959,,0,75 10:58.335,2,0,0,0,67301,0,0,0,N,0,0,0,5,67301,0,,1,,1,N,N,N,0,,0,1,0,,3,,,4,4,0,0,0,3,1,2,0,4,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8362106.27701313,4869104.02696197,6531,2020052960,,1,0,0,0,0,0,0,0,0,4,0,,67,6,2020,7,40.021746,-75.118077,1558,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 01:18.285,,0,75 07:05.077,3,0,0,1,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,9,,,2,1,0,0,0,0,1,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-8366544.80912044,4867974.17970237,6532,2020079325,,0,0,0,0,0,0,0,0,0,4,0,,67,9,2020,6,40.013973,-75.157949,1250,6,0,0,0,1,0,0,0,0,,0,0,0,,,4,,1,,40 00:50.303,4,0,75 09:28.618,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,200,1,N,N,N,0,,4,0,2,,0,Y,,2,4,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
-8374395.39579864,4863118.30472388,6533,2020096991,,0,0,0,0,0,0,0,0,0,7,0,,67,11,2020,3,39.980556,-75.228472,0950,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 58:50.000,,0,75 13:42.500,8,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,1,1,0,0,0,1,0,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8369723.20449196,4873789.47623405,6534,2020079880,,1,0,0,0,0,0,0,0,0,4,0,,67,9,2020,1,40.053971,-75.186501,1129,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,,2,,40 03:14.294,,0,75 11:11.403,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,2,0,1,,3,,,2,2,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8366015.48496011,4873175.62557224,6535,2020100804,,1,0,0,0,0,0,0,0,0,8,0,,67,11,2020,1,40.04975,-75.153194,0020,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,3,,40 02:59.100,,0,75 09:11.500,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,0,,,3,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
-8364484.8414618,4871475.19099849,6536,2020094480,,1,0,0,1,0,0,0,0,0,8,0,,67,11,2020,6,40.038056,-75.139444,1755,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 02:17.000,,0,75 08:22.000,3,0,0,0,67301,1,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,0,,,2,1,0,0,0,0,1,2,0,1,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8368054.85844265,4868412.4107189,6537,2020094524,,1,0,0,0,0,0,0,0,0,4,0,,67,11,2020,5,40.016988,-75.171514,1630,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 01:01.158,,0,75 10:17.450,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,1,2,0,0,1,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8361886.86610674,4865247.55285581,6538,2020096401,,1,0,0,0,0,0,0,0,0,8,0,,67,11,2020,4,39.995211,-75.116106,0230,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,39 59:42.759,,0,75 06:57.981,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,0,,,2,1,0,0,0,0,1,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
-8365294.02305942,4870231.53123424,6539,2020095615,,2,0,0,0,0,0,0,0,0,6,0,,67,11,2020,1,40.029502,-75.146713,2145,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 01:46.206,,0,75 08:48.166,4,0,0,0,67301,0,0,0,N,0,0,0,6,67301,1,,1,,1,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,0,1,2,0,2,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8356491.87696267,4873526.24787829,6540,2020076013,,1,0,0,0,0,0,0,0,0,4,0,,67,9,2020,2,40.052161,-75.067642,0856,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,1,,40 03:07.779,,0,75 04:03.510,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,0,0,2,,2,,,3,1,0,0,0,1,1,2,0,3,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8367969.47580773,4856478.94407659,6541,2020094116,,3,0,0,0,0,0,0,0,0,5,0,,67,11,2020,4,39.934839,-75.170747,0859,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,39 56:05.420,1,0,75 10:14.690,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,930,1,N,N,Y,0,,0,0,0,,0,Y,,3,0,0,0,0,0,0,2,0,3,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-8353929.30132831,4870269.76675331,6542,2020100160,,5,0,0,0,0,0,0,0,0,4,0,,67,11,2020,7,40.029765,-75.044622,1204,6,0,0,0,1,0,0,0,0,,0,0,0,,,2,,1,,40 01:47.153,,0,75 02:40.639,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,,1,N,N,N,0,,2,0,0,,3,,,5,2,0,0,0,0,2,2,0,5,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
-8375581.72778408,4858747.18692717,6543,2020105207,,3,0,0,0,0,0,0,0,0,4,0,,67,12,2020,3,39.950461,-75.239129,2215,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,39 57:01.659,,0,75 14:20.864,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,3,,,4,0,0,0,0,0,1,2,0,4,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
-8371943.24922571,4862141.66260633,6544,2020093927,,2,0,0,0,0,0,0,0,0,4,0,,67,11,2020,3,39.973833,-75.206444,1430,6,0,0,0,0,0,0,0,0,,0,0,0,,,5,,1,,39 58:25.797,7,0,75 12:23.198,3,0,0,0,67301,0,0,0,N,0,0,0,6,67301,0,,1,1620,1,N,N,N,0,,1,0,1,,2,Y,,3,5,0,0,0,4,1,2,0,3,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8368648.85957604,4869065.94142688,6545,2020095774,,2,0,0,0,0,0,0,0,0,4,0,,67,11,2020,3,40.021484,-75.17685,1006,6,0,0,0,1,0,0,0,0,,0,0,0,,,0,,2,,40 01:17.341,,0,75 10:36.659,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,3,,,2,0,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
